Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
1475,73.0,0.0,0.0,876.0,15.0,110.0,93338.0,0.1,4703.547431705393,0.0,0.0,16334.404595136642,,,,,,,,,,,,,,,,,,,,,1730.8078662949488,961.1531579843324,2868.434042385414,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,73.0,0.0,0.0,938.0,16.0,62.0,93400.0,0.1,2494.16280273873,0.0,0.0,16340.131226301193,,,,,,,,,,,,,,,,,,,,,1080.8171869738285,612.628616595721,1861.0918751300424,-0.03876277509000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,73.0,0.0,0.0,1018.0,17.0,80.0,93480.0,0.1,3642.165347294045,0.0,0.0,16347.309114217758,,,,,,,,,,,,,,,,,,,,,1509.8138620062782,780.9792596477679,2483.740697570677,-0.024948900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,73.0,0.0,0.0,1088.0,18.0,70.0,93550.0,0.1,3132.475479387542,0.0,0.0,16353.61433339119,,,,,,,,,,,,,,,,,,,,,1318.240641519877,731.5462314266089,2254.5730336941397,-0.033699411000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,73.0,0.0,0.0,1156.0,19.0,68.0,93618.0,0.1,2203.7805066324145,0.0,0.0,16359.723323822021,,,,,,,,,,,,,,,,,,,,,897.0102741604343,531.4076852515713,1626.1743905757767,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,73.0,0.0,0.0,1200.0,20.0,44.0,93662.0,0.1,1456.9117084968984,0.0,0.0,16364.058542251587,,,,,,,,,,,,,,,,,,,,,674.263720734402,404.975468933289,1183.793155161475,-0.03886916407200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,74.0,0.0,0.0,17.0,1.0,17.0,93679.0,0.1,390.9328120162845,0.0,0.0,16464.51712870598,,,,,,,,,,,,,,,,,,,,,162.804445485894,132.5832164848798,370.6316256337951,-0.030117411000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,74.0,0.0,0.0,64.0,2.0,47.0,93726.0,0.1,1308.8128413744912,0.0,0.0,16468.90628027916,,,,,,,,,,,,,,,,,,,,,565.3897340438257,344.2667933556255,1064.2584087071655,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,74.0,0.0,0.0,96.0,3.0,32.0,93758.0,0.1,896.5674557134452,0.0,0.0,16472.281939983368,,,,,,,,,,,,,,,,,,,,,393.2816529870159,252.88253800213644,786.3660103638404,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,74.0,0.0,0.0,125.0,4.0,29.0,93787.0,0.1,871.8348412170749,0.0,0.0,16475.150688648224,,,,,,,,,,,,,,,,,,,,,410.0814016379941,263.0506369725174,768.1983825548988,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,74.0,0.0,0.0,163.0,5.0,38.0,93825.0,0.1,1292.466704620617,0.0,0.0,16478.730013132095,,,,,,,,,,,,,,,,,,,,,606.0464818719674,365.51585234271283,1083.7353754813482,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,74.0,0.0,0.0,190.0,6.0,27.0,93852.0,0.1,842.1844485626059,0.0,0.0,16481.45762205124,,,,,,,,,,,,,,,,,,,,,395.9233193292749,250.71299469798635,750.2144192875232,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,74.0,0.0,0.0,211.0,7.0,21.0,93873.0,0.1,399.0098955747368,0.0,0.0,16483.66467523575,,,,,,,,,,,,,,,,,,,,,154.1343843786648,132.3959160238261,374.0859859761425,-0.05095608344928001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,74.0,0.0,0.0,272.0,8.0,61.0,93934.0,0.1,2268.811379245171,0.0,0.0,16489.42710018158,,,,,,,,,,,,,,,,,,,,,1015.683289224595,559.0991867845761,1682.7309180881205,-0.03191741100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,74.0,0.0,0.0,451.0,9.0,179.0,94113.0,0.1,8242.774803578499,0.0,0.0,16504.90287709236,,,,,,,,,,,,,,,,,,,,,2529.9584893255096,1175.5113268413825,3925.338861987045,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,74.0,0.0,0.0,496.0,10.0,45.0,94158.0,0.1,1431.2034493673955,0.0,0.0,16509.11430621147,,,,,,,,,,,,,,,,,,,,,620.749600827088,390.9977307354887,1175.2536771709072,-0.04059823689000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,74.0,0.0,0.0,634.0,11.0,138.0,94296.0,0.1,5468.1305280698625,0.0,0.0,16521.180656909943,,,,,,,,,,,,,,,,,,,,,1964.04298774098,827.4588246232606,2813.7447250151067,-0.023148900000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,74.0,0.0,0.0,770.0,12.0,136.0,94432.0,0.1,6063.421989103866,0.0,0.0,16533.230013132095,,,,,,,,,,,,,,,,,,,,,2139.1232449079466,1021.5060757843567,3282.6902788317475,-0.021384720000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,74.0,0.0,0.0,900.0,13.0,130.0,94562.0,0.1,5142.559523092333,0.0,0.0,16544.584412813187,,,,,,,,,,,,,,,,,,,,,1773.574736237297,962.3441460177388,2903.6069398492054,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,74.0,0.0,0.0,989.0,14.0,89.0,94651.0,0.1,3807.0591168191463,0.0,0.0,16552.42677807808,,,,,,,,,,,,,,,,,,,,,1544.0727017952065,872.3121854290175,2573.831009045959,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,74.0,0.0,0.0,1075.0,15.0,86.0,94737.0,0.1,3430.0113899015364,0.0,0.0,16560.365060567856,,,,,,,,,,,,,,,,,,,,,1362.5054085121114,756.3891849406323,2304.1084976850516,-0.0337170528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,74.0,0.0,0.0,1142.0,16.0,67.0,94804.0,0.1,2943.28347544391,0.0,0.0,16566.447395801544,,,,,,,,,,,,,,,,,,,,,1258.4209621137286,710.8588892525202,2142.7828087212647,-0.042379882272000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,74.0,0.0,0.0,1226.0,17.0,84.0,94888.0,0.1,3377.788867713564,0.0,0.0,16574.162564992905,,,,,,,,,,,,,,,,,,,,,1387.0148715974672,717.7308823831789,2257.623074759402,-0.030117411000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,74.0,0.0,0.0,1296.0,18.0,70.0,94958.0,0.1,2511.4471745550013,0.0,0.0,16580.56628012657,,,,,,,,,,,,,,,,,,,,,997.9385673773075,610.6653073817766,1849.6991912977098,-0.024930900000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,74.0,0.0,0.0,1361.0,19.0,65.0,95023.0,0.1,2423.5698306791405,0.0,0.0,16586.526613235474,,,,,,,,,,,,,,,,,,,,,1025.8652907584244,577.9981924293311,1792.4266826713235,-0.023148900000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,74.0,0.0,0.0,1415.0,20.0,54.0,95077.0,0.1,1975.8717638643059,0.0,0.0,16591.44065141678,,,,,,,,,,,,,,,,,,,,,906.9694919200273,502.47517106509395,1516.282255104061,-0.021384720000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,75.0,0.0,0.0,36.0,1.0,36.0,95113.0,0.1,1124.6913584764015,0.0,0.0,16712.92999601364,,,,,,,,,,,,,,,,,,,,,500.14019140383357,320.3582956291626,963.8209259983893,-0.04061570227200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,75.0,0.0,0.0,73.0,2.0,37.0,95150.0,0.1,1148.9840327215072,0.0,0.0,16716.530517339706,,,,,,,,,,,,,,,,,,,,,538.1021097031387,320.4151863311947,969.1727906655905,-0.021384720000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,75.0,0.0,0.0,102.0,3.0,29.0,95179.0,0.1,707.2067393504807,0.0,0.0,16719.39715576172,,,,,,,,,,,,,,,,,,,,,301.3745722846713,213.1619676617175,632.3927286888337,-0.040580416890000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,75.0,0.0,0.0,210.0,4.0,108.0,95287.0,0.1,4467.313850322954,0.0,0.0,16728.993200063705,,,,,,,,,,,,,,,,,,,,,1739.6128638240193,869.7893484116295,2644.002391781241,-0.0337170528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,75.0,0.0,0.0,233.0,5.0,23.0,95310.0,0.1,521.1027748569102,0.0,0.0,16731.35787510872,,,,,,,,,,,,,,,,,,,,,226.92547639920517,162.4227587870722,478.4306859352034,-0.033681591000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,75.0,0.0,0.0,403.0,6.0,170.0,95480.0,0.1,6701.954553507631,0.0,0.0,16746.284032344818,,,,,,,,,,,,,,,,,,,,,2129.161472767126,966.9707103243669,3434.8863475836283,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,75.0,0.0,0.0,556.0,7.0,153.0,95633.0,0.1,7211.24538441411,0.0,0.0,16759.61802649498,,,,,,,,,,,,,,,,,,,,,2451.226663669144,1192.3900513604167,3759.9595068721724,-0.057665575865709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,75.0,0.0,0.0,607.0,8.0,51.0,95684.0,0.1,1961.5354747132446,0.0,0.0,16764.304834842682,,,,,,,,,,,,,,,,,,,,,889.6612443636229,506.3188382419704,1538.4228549003128,-0.03191741100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,75.0,0.0,0.0,671.0,9.0,64.0,95748.0,0.1,2223.7342073703826,0.0,0.0,16770.11494421959,,,,,,,,,,,,,,,,,,,,,1008.6048319115896,508.39538127730845,1610.2715181583146,-0.024948900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,75.0,0.0,0.0,864.0,10.0,193.0,95941.0,0.1,8339.466865790193,0.0,0.0,16787.052606344223,,,,,,,,,,,,,,,,,,,,,2567.319846445928,1023.1402639110729,3549.8954308466527,58.45278793525596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,75.0,0.0,0.0,1008.0,11.0,144.0,96085.0,0.1,5829.649921948035,0.0,0.0,16799.61657142639,,,,,,,,,,,,,,,,,,,,,1961.5545262010103,966.2573270380097,3067.977911380935,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,75.0,0.0,0.0,1023.0,12.0,15.0,96100.0,0.1,317.4944457490933,0.0,0.0,16801.273097753525,,,,,,,,,,,,,,,,,,,,,136.06338700244777,105.4927594875432,303.11696530836264,-0.021384720000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,75.0,0.0,0.0,1056.0,13.0,33.0,96133.0,0.1,872.1235625282926,0.0,0.0,16804.603890419006,,,,,,,,,,,,,,,,,,,,,394.2132227143096,247.62003531916884,757.0994786578617,-0.031952872800000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,75.0,0.0,0.0,1070.0,14.0,14.0,96147.0,0.1,244.2052726000922,0.0,0.0,16806.162515878677,,,,,,,,,,,,,,,,,,,,,101.48468577082534,82.7994557920659,234.66729577816204,-0.024930900000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,75.0,0.0,0.0,1190.0,15.0,120.0,96267.0,0.1,5215.746784982053,0.0,0.0,16817.052369117737,,,,,,,,,,,,,,,,,,,,,1920.8603552142827,909.2816262889129,3015.4718965186694,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,75.0,0.0,0.0,1263.0,16.0,73.0,96340.0,0.1,2909.0677764677794,0.0,0.0,16823.671849012375,,,,,,,,,,,,,,,,,,,,,1195.7425626932536,697.8891070671974,2077.5183202751787,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,75.0,0.0,0.0,1348.0,17.0,85.0,96425.0,0.1,3872.772192901533,0.0,0.0,16831.322082281113,,,,,,,,,,,,,,,,,,,,,1534.4362550940994,860.9706131824446,2620.6523579956624,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,75.0,0.0,0.0,1443.0,18.0,95.0,96520.0,0.1,4324.151385838311,0.0,0.0,16839.703497171402,,,,,,,,,,,,,,,,,,,,,1721.7831556737,830.3043779984763,2743.0439628081776,-0.017910000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,75.0,0.0,0.0,1580.0,19.0,137.0,96657.0,0.1,4856.96883909246,0.0,0.0,16851.591588974,,,,,,,,,,,,,,,,,,,,,1690.9212519880955,698.2028391537376,2591.9872705527673,-0.042362416890000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,75.0,0.0,0.0,1747.0,20.0,167.0,96824.0,0.1,5481.571579194957,0.0,0.0,16866.30184197426,,,,,,,,,,,,,,,,,,,,,1761.2926483684325,838.2273514653865,2614.0597498518864,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,76.0,0.0,0.0,47.0,1.0,47.0,96871.0,0.1,1729.398826746571,0.0,0.0,17011.788277626038,,,,,,,,,,,,,,,,,,,,,799.3521733653589,440.3196954780505,1381.1889656819214,-0.023148900000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,76.0,0.0,0.0,84.0,2.0,37.0,96908.0,0.1,1287.811945344002,0.0,0.0,17015.39245033264,,,,,,,,,,,,,,,,,,,,,606.7670596858213,362.8042687258018,1084.897595408885,-0.021384720000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,76.0,0.0,0.0,111.0,3.0,27.0,96935.0,0.1,834.2922710634296,0.0,0.0,17018.340590953827,,,,,,,,,,,,,,,,,,,,,390.4060712168658,246.50090132776103,743.6819016782732,-0.024948900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,76.0,0.0,0.0,142.0,4.0,31.0,96966.0,0.1,930.0406147183626,0.0,0.0,17021.435739278793,,,,,,,,,,,,,,,,,,,,,441.11280206133233,279.9338708062392,809.4027610237215,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,76.0,0.0,0.0,246.0,5.0,104.0,97070.0,0.1,4061.4571231954596,0.0,0.0,17030.746448755264,,,,,,,,,,,,,,,,,,,,,1553.0200744928993,790.489694979672,2495.9863745769235,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,76.0,0.0,0.0,282.0,6.0,36.0,97106.0,0.1,1008.300754382294,0.0,0.0,17034.350025177002,,,,,,,,,,,,,,,,,,,,,473.48874914814144,257.7396247803091,854.8564480042477,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,76.0,0.0,0.0,302.0,7.0,20.0,97126.0,0.1,438.36201688136634,0.0,0.0,17036.66807961464,,,,,,,,,,,,,,,,,,,,,192.92370866000218,143.1897772444946,407.8943731755596,-0.033681591000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,76.0,0.0,0.0,329.0,8.0,27.0,97153.0,0.1,233.17351595784706,0.0,0.0,17039.429647922516,,,,,,,,,,,,,,,,,,,,,47.08344926987349,74.20699575747096,224.93723564430263,-0.1378220531364658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,76.0,0.0,0.0,397.0,9.0,68.0,97221.0,0.1,1711.8143338704347,0.0,0.0,17045.508553504944,,,,,,,,,,,,,,,,,,,,,604.1993319458625,436.86023727074735,1327.3735212195159,-0.05086786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,76.0,0.0,0.0,553.0,10.0,156.0,97377.0,0.1,5955.517154989926,0.0,0.0,17059.05281996727,,,,,,,,,,,,,,,,,,,,,2003.9389489055354,982.158187875413,3016.14337123092,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,76.0,0.0,0.0,584.0,11.0,31.0,97408.0,0.1,1053.121000690571,0.0,0.0,17062.070335149765,,,,,,,,,,,,,,,,,,,,,477.1683252904463,312.0183238828431,923.5780224982475,-0.0337170528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,76.0,0.0,0.0,624.0,12.0,40.0,97448.0,0.1,1379.6175208889863,0.0,0.0,17066.18430995941,,,,,,,,,,,,,,,,,,,,,632.309923475291,387.1953600689531,1149.5699943871746,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,76.0,0.0,0.0,744.0,13.0,120.0,97568.0,0.1,4646.657855237893,0.0,0.0,17076.751348018646,,,,,,,,,,,,,,,,,,,,,1752.7585896897845,822.1667873224861,2622.3363824354037,-0.023148900000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,76.0,0.0,0.0,757.0,14.0,13.0,97581.0,0.1,211.25462275066465,0.0,0.0,17078.293237686157,,,,,,,,,,,,,,,,,,,,,88.02162178561431,72.65169061528192,203.86880105962126,-0.021384720000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,76.0,0.0,0.0,824.0,15.0,67.0,97648.0,0.1,2806.374274549901,0.0,0.0,17084.391205072403,,,,,,,,,,,,,,,,,,,,,1205.9721908276576,687.5161715636738,2038.9479713247315,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,76.0,0.0,0.0,892.0,16.0,68.0,97716.0,0.1,2927.957965997398,0.0,0.0,17090.575667619705,,,,,,,,,,,,,,,,,,,,,1255.9506512607468,694.173926044902,2116.020327660534,-0.0337170528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,76.0,0.0,0.0,980.0,17.0,88.0,97804.0,0.1,3380.058891251004,0.0,0.0,17098.631948709488,,,,,,,,,,,,,,,,,,,,,1258.2834929822725,755.9901049272247,2318.9158426962613,-0.033699411000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,76.0,0.0,0.0,1033.0,18.0,53.0,97857.0,0.1,1982.5725260376032,0.0,0.0,17103.59805417061,,,,,,,,,,,,,,,,,,,,,879.014281375261,508.67548443895447,1547.4900080692942,-0.033699411000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,76.0,0.0,0.0,1077.0,19.0,44.0,97901.0,0.1,1177.8915368966327,0.0,0.0,17107.72070002556,,,,,,,,,,,,,,,,,,,,,544.6387684524125,286.5455730695502,957.300763980789,-0.033699411000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,76.0,0.0,0.0,1136.0,20.0,59.0,97960.0,0.1,2193.8364407131844,0.0,0.0,17113.09770321846,,,,,,,,,,,,,,,,,,,,,971.5742476966416,540.9515782084047,1653.5125339987408,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,77.0,0.0,0.0,54.0,1.0,54.0,98014.0,0.1,1645.4624221328024,0.0,0.0,17212.715064525604,,,,,,,,,,,,,,,,,,,,,672.512832322894,432.6600138040035,1308.3414882955215,-0.0509213273391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,77.0,0.0,0.0,77.0,2.0,23.0,98037.0,0.1,608.8174932467608,0.0,0.0,17215.156339645386,,,,,,,,,,,,,,,,,,,,,280.29641040731866,196.4152073703821,555.4018149710002,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,77.0,0.0,0.0,107.0,3.0,30.0,98067.0,0.1,828.5513818633389,0.0,0.0,17218.163697242737,,,,,,,,,,,,,,,,,,,,,375.3809077506585,244.22394949386245,730.4735328416907,-0.03188159100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,77.0,0.0,0.0,300.0,4.0,193.0,98260.0,0.1,8888.46573419276,0.0,0.0,17234.89530301094,,,,,,,,,,,,,,,,,,,,,2694.1634806267753,1283.3530991901262,4139.160029652181,61.563471502590666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,77.0,0.0,0.0,407.0,5.0,107.0,98367.0,0.1,4321.134430641068,0.0,0.0,17244.345636367798,,,,,,,,,,,,,,,,,,,,,1619.5675674793238,868.4418367062884,2663.9452066523004,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,77.0,0.0,0.0,502.0,6.0,95.0,98462.0,0.1,4168.097043020412,0.0,0.0,17252.999722242355,,,,,,,,,,,,,,,,,,,,,1652.2308137294503,852.349909519168,2651.23739412043,-0.024966720000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,77.0,0.0,0.0,590.0,7.0,88.0,98550.0,0.1,3694.6639828351977,0.0,0.0,17260.86705970764,,,,,,,,,,,,,,,,,,,,,1474.6779227856894,799.2365463840729,2445.6151523148555,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,77.0,0.0,0.0,685.0,8.0,95.0,98645.0,0.1,3507.894455484396,0.0,0.0,17269.334928274155,,,,,,,,,,,,,,,,,,,,,1282.634043116219,731.666933378596,2335.876047876734,-0.044108955090000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,77.0,0.0,0.0,821.0,9.0,136.0,98781.0,0.1,6005.480927762334,0.0,0.0,17281.24845981598,,,,,,,,,,,,,,,,,,,,,2234.3201740623463,1028.875127137476,3324.244571303909,-0.033699411000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,77.0,0.0,0.0,976.0,10.0,155.0,98936.0,0.1,6802.912949941362,0.0,0.0,17294.937893867493,,,,,,,,,,,,,,,,,,,,,2272.950317316183,1074.3949371011336,3426.116159698925,-0.026730900000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,77.0,0.0,0.0,1149.0,11.0,173.0,99109.0,0.1,6543.835042208339,0.0,0.0,17309.923697948456,,,,,,,,,,,,,,,,,,,,,2039.3639862258024,1077.5075447939128,3086.679225254498,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,77.0,0.0,0.0,1247.0,12.0,98.0,99207.0,0.1,4066.4548844462447,0.0,0.0,17318.56681895256,,,,,,,,,,,,,,,,,,,,,1625.9936012976373,776.2678111396151,2523.1926896995806,-0.0337170528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,77.0,0.0,0.0,1279.0,13.0,32.0,99239.0,0.1,948.305369657469,0.0,0.0,17321.728934526443,,,,,,,,,,,,,,,,,,,,,441.2571583212385,274.9972702858073,823.490540755711,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,77.0,0.0,0.0,1383.0,14.0,104.0,99343.0,0.1,4670.024312177583,0.0,0.0,17330.96020245552,,,,,,,,,,,,,,,,,,,,,1899.308418701725,917.6927746364047,2875.1530289738785,-0.021384720000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,77.0,0.0,0.0,1470.0,15.0,87.0,99430.0,0.1,3202.667182092465,0.0,0.0,17338.930789232254,,,,,,,,,,,,,,,,,,,,,1247.33475365052,689.4812379042854,2160.4794882323354,-0.05266786553910001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,77.0,0.0,0.0,1566.0,16.0,96.0,99526.0,0.1,3844.8593308276013,0.0,0.0,17347.43147087097,,,,,,,,,,,,,,,,,,,,,1439.6226948336123,848.4277678144176,2512.8267970485986,-0.06114118688370901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,77.0,0.0,0.0,1628.0,17.0,62.0,99588.0,0.1,2543.496211063336,0.0,0.0,17353.183510541916,,,,,,,,,,,,,,,,,,,,,1112.280299698124,623.374886984668,1891.5237478323627,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,77.0,0.0,0.0,1722.0,18.0,94.0,99682.0,0.1,3548.1230800993417,0.0,0.0,17361.56961083412,,,,,,,,,,,,,,,,,,,,,1360.8764011377327,661.4158754339643,2314.9671084888005,-0.017910000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,77.0,0.0,0.0,1801.0,19.0,79.0,99761.0,0.1,2805.5060347871217,0.0,0.0,17368.653221845627,,,,,,,,,,,,,,,,,,,,,1105.5361646667502,666.2941292330784,1971.3625800432485,-0.06776559501487192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,77.0,0.0,0.0,1857.0,20.0,56.0,99817.0,0.1,1675.99550681448,0.0,0.0,17374.01162981987,,,,,,,,,,,,,,,,,,,,,705.6812199611717,412.33729328536214,1306.8197363903928,-0.03366359100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,78.0,0.0,0.0,50.0,1.0,50.0,99867.0,0.1,1803.5381035721894,0.0,0.0,17528.34636092186,,,,,,,,,,,,,,,,,,,,,819.036555149347,454.99512046027576,1422.324075091843,-0.024948900000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,78.0,0.0,0.0,115.0,2.0,65.0,99932.0,0.1,2268.6605497898518,0.0,0.0,17534.357209682465,,,,,,,,,,,,,,,,,,,,,922.0246705232197,541.8688758426512,1703.2389694416481,-0.035463591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
